"","lon","lat","species"
"9861",-117.7858,34.4157,"Ephedra nevadensis"
"9865",-117.996,35.8548,"Ephedra viridis"
"9867",-118.474665644338,35.9679140470668,"Ephedra viridis"
"9868",-117.25889,34.47083,"Ephedra nevadensis"
"9870",-118.4634,35.9709,"Ephedra viridis"
"9871",-117.8805,34.7636,"Ephedra californica"
"9873",-118.071111,34.500556,"Ephedra viridis"
"9875",-118.070278,34.506944,"Ephedra nevadensis"
"9879",-118.071111,34.500556,"Ephedra nevadensis"
"9886",-118.0741,35.8113,"Ephedra viridis"
"9891",-117.7858,34.4157,"Ephedra viridis"
"9894",-118.07056,34.50389,"Ephedra viridis"
"9900",-115.5145,35.4684,"Ephedra nevadensis"
"9903",-119.367671532839,34.6134428348351,"Ephedra viridis"
"9904",-116.4056,33.6092,"Ephedra viridis"
"9911",-118.1148,34.5792,"Ephedra nevadensis"
"9920",-117.356622045622,34.2869659864232,"Ephedra viridis"
"9932",-118.2062,36.0528,"Ephedra viridis"
"9949",-119.1703,37.9296,"Ephedra viridis"
"9951",-118.106953387193,35.6287252015204,"Ephedra viridis"
"9969",-118.9779,34.8204,"Ephedra viridis"
"9985",-116.1562,32.8792,"Ephedra trifurca"
"9988",-117.164,36.8231,"Ephedra californica"
"9994",-114.957356986478,33.3274090278566,"Ephedra nevadensis"
"10002",-115.6592,32.6797,"Ephedra trifurca"
"10004",-114.95731698563,33.3274190278225,"Ephedra nevadensis"
"10012",-116.4036,33.6359,"Ephedra viridis"
"10013",-121.784722,39.6827779990727,"Ephedra distachya"
"10017",-116.6345,33.9268,"Ephedra californica"
"10023",-117.8925,34.5064,"Ephedra viridis"
"10024",-117.5942,34.3828,"Ephedra nevadensis"
"10027",-116.3976,34.1393,"Ephedra californica"
"10037",-119.351670882908,34.5863436917891,"Ephedra viridis"
"10040",-119.376872117602,34.6489417990432,"Ephedra viridis"
"10041",-102.39,32.45,"Ephedra coryi"
"10044",-102.37,31.85,"Ephedra coryi"
"10045",-117.6478,34.4438,"Ephedra nevadensis"
"10053",-116.8196,34.76,"Ephedra viridis"
"10057",-116.6233,33.8969,"Ephedra californica"
"10067",-118.5279,37.8004,"Ephedra nevadensis"
"10076",-117.61444,36.49278,"Ephedra viridis"
"10098",-116.7,34.24472,"Ephedra viridis"
"10100",-116.701,34.2453,"Ephedra viridis"
"10119",-116.5,33.93333,"Ephedra californica"
"10133",-116.406593560355,33.6229910800087,"Ephedra californica"
"10140",-120.6979,40.4216,"Ephedra viridis"
"10141",-117.9241,34.5797,"Ephedra californica"
"10144",-116.72,33.73,"Ephedra trifurca"
"10146",-117.0794,36.5054,"Ephedra californica"
"10147",-115.7097,33.0387,"Ephedra californica"
"10148",-115.138,32.9857,"Ephedra californica"
"10149",-117.760624272579,33.5699834854875,"Ephedra californica"
"10151",-116.6786,33.9003,"Ephedra californica"
"10153",-117.9241,34.5797,"Ephedra nevadensis"
"10156",-120.6759,40.7166,"Ephedra viridis"
"10157",-120.6945,41.4928,"Ephedra viridis"
"10169",-118.1742,35.0505,"Ephedra viridis"
"10174",-120.2594,40.5443,"Ephedra viridis"
"10177",-110.13,37.64,"Ephedra torreyana"
"10178",-111.48,37.7,"Ephedra torreyana"
"10180",-118.8283,37.6614,"Ephedra viridis"
"10199",-117.0898,36.2131,"Ephedra viridis"
"10211",-117.09056,36.21306,"Ephedra viridis"
"10212",-110.13,37.64,"Ephedra nevadensis"
"10249",-116.080577464805,32.7000203625636,"Ephedra aspera"
"10253",-115.0849,32.7167,"Ephedra trifurca"
"10254",-116.3588,35.5852,"Ephedra californica"
"10258",-115.771,34.0835,"Ephedra californica"
"10266",-116.6202,34.0457,"Ephedra californica"
"10271",-116.1462,32.8733,"Ephedra trifurca"
"10278",-116.4296,35.9246,"Ephedra funerea"
"10281",-115.14333,32.9825,"Ephedra trifurca"
"10283",-114.9012,32.7325,"Ephedra trifurca"
"10284",-114.90115,32.73247,"Ephedra trifurca"
"10288",-114.901696368263,32.7324969031441,"Ephedra trifurca"
"10294",-114.889,32.7369999991413,"Ephedra trifurca"
"10300",-114.8873,32.7372,"Ephedra trifurca"
"10312",-116.53889,34.07778,"Ephedra californica"
"10320",-117.85472,34.42639,"Ephedra viridis"
"10321",-116.5739,34.0076,"Ephedra californica"
"10323",-116.58,33.99,"Ephedra trifurca"
"10326",-116.56694,34.7025,"Ephedra californica"
"10331",-116.5177,34.1635,"Ephedra californica"
"10339",-116.5787,33.998,"Ephedra trifurca"
"10345",-117.8824,34.8204,"Ephedra nevadensis"
"10347",-117.8457,34.4414,"Ephedra viridis"
"10352",-116.5787,33.998,"Ephedra californica"
"10353",-116.34555,34.39694,"Ephedra californica"
"10359",-119.674,34.8479999991149,"Ephedra californica"
"10361",-117.5469,36.5269,"Ephedra viridis"
"10364",-114.35,38.88,"Ephedra viridis"
"10371",-118.3428,37.9619,"Ephedra nevadensis"
"10375",-118.917,34.8195,"Ephedra viridis"
"10387",-118.167,35.9267,"Ephedra viridis"
"10388",-118.2011,36.5981,"Ephedra nevadensis"
"10392",-118.2011,36.5981,"Ephedra viridis"
"10398",-120.7343,36.503,"Ephedra californica"
"10413",-115.5179,34.9434,"Ephedra viridis"
"10415",-115.6145,34.7867,"Ephedra californica"
"10418",-119.920665335045,34.731945579385,"Ephedra viridis"
"10419",-115.6399,34.7802,"Ephedra californica"
"10421",-115.5171,34.9436,"Ephedra viridis"
"10424",-119.92068533539,34.7319355795106,"Ephedra viridis"
"10428",-120.68,36.4257,"Ephedra californica"
"10435",-120.0967,39.9941,"Ephedra viridis"
"10439",-116.3,34.133333,"Ephedra californica"
"10441",-117.0724,36.2295,"Ephedra californica"
"10443",-116.3158,33.1015,"Ephedra californica"
"10445",-116.9692,36.3106,"Ephedra californica"
"10452",-117.0475,36.3198,"Ephedra californica"
"10455",-116.9692,36.3106,"Ephedra trifurca"
"10456",-121.01,36.63,"Ephedra californica"
"10457",-120.9875,36.6197,"Ephedra californica"
"10458",-120.6776,36.4259,"Ephedra californica"
"10459",-120.996831245032,36.6239790391314,"Ephedra californica"
"10460",-115.7837,33.8417999991269,"Ephedra californica"
"10462",-120.669421453615,36.428086297074,"Ephedra californica"
"10463",-116.49649,33.15808,"Ephedra californica"
"10464",-115.066667,32.983333,"Ephedra trifurca"
"10472",-113.63,37.57,"Ephedra torreyana"
"10473",-119.699,34.8219999991152,"Ephedra viridis"
"10477",-118.1719,37.2499,"Ephedra viridis"
"10494",-115.1,34.516667,"Ephedra californica"
"10497",-118.5269,37.7985,"Ephedra nevadensis"
"10502",-114.887,32.7392,"Ephedra trifurca"
"10508",-119.1182,37.9459,"Ephedra viridis"
"10510",-110.022897,37.610778,"Ephedra viridis"
"10515",-122.267,37.8667,"Ephedra chilensis"
"10521",-120.0328,35.5256,"Ephedra viridis"
"10529",-120.153698616516,35.4619144566226,"Ephedra viridis"
"10538",-115.2399,32.971,"Ephedra trifurca"
"10541",-116.72073,32.61507,"Ephedra californica"
"10544",-115.4456,34.0569,"Ephedra californica"
"10549",-115.1738,32.976,"Ephedra trifurca"
"10550",-115.4041,34.0627,"Ephedra californica"
"10557",-116.1058,32.6478,"Ephedra viridis"
"10560",-116.6686,36.3536,"Ephedra funerea"
"10562",-117.5934,36.2711,"Ephedra nevadensis"
"10568",-118.0233,37.3356,"Ephedra californica"
"10569",-115.5063,34.9461,"Ephedra aspera"
"10576",-115.8176,32.6749,"Ephedra trifurca"
"10579",-117.3996,34.4427,"Ephedra nevadensis"
"10582",-117.6126,35.3788,"Ephedra nevadensis"
"10590",-115.8104,35.3979,"Ephedra nevadensis"
"10594",-118.3702,35.6798,"Ephedra nevadensis"
"10598",-118.9077,34.8198,"Ephedra californica"
"10603",-119.0028,34.8188,"Ephedra viridis"
"10606",-116.9883,34.9143,"Ephedra californica"
"10608",-118.9077,34.8198,"Ephedra viridis"
"10620",-118.284511,37.408109,"Ephedra nevadensis"
"10624",-119.0567,38.0985,"Ephedra viridis"
"10631",-119.2246,34.862,"Ephedra californica"
"10679",-118.4571,35.5352,"Ephedra californica"
"10682",-116.2489,32.6793,"Ephedra aspera"
"10683",-118.4571,35.5352,"Ephedra viridis"
"10699",-118.448,35.7889,"Ephedra viridis"
"10701",-118.4481,35.7916,"Ephedra viridis"
"10704",-118.5601,37.1792,"Ephedra viridis"
"10707",-111.95,33.91,"Ephedra fasciculata"
"10724",-116.95821,36.083233,"Ephedra funerea"
"10728",-116.958218,36.083234,"Ephedra funerea"
"10735",-117.1257,36.8273,"Ephedra californica"
"10736",-116.943,36.7461,"Ephedra californica"
"10747",-117.840634565371,34.4199589740307,"Ephedra viridis"
"10764",-115.5617,35.5405,"Ephedra viridis"
"10767",-118.151779,37.274531,"Ephedra viridis"
"10774",-118.243575,37.197518,"Ephedra nevadensis"
"10784",-118.157315,37.256634,"Ephedra viridis"
"10788",-113.220325,37.087836,"Ephedra torreyana"
"10794",-118.222289,37.402653,"Ephedra viridis"
"10795",-118.265971,37.405962,"Ephedra nevadensis"
"10797",-118.153324,37.260836,"Ephedra viridis"
"10808",-118.10466,37.496788,"Ephedra viridis"
"10814",-118.4774,35.7718,"Ephedra viridis"
"10819",-118.794,35.4409,"Ephedra californica"
"10822",-117.088,36.2139999991003,"Ephedra viridis"
"10836",-115.56667,34.91667,"Ephedra nevadensis"
"10838",-115.05,34.08333,"Ephedra trifurca"
"10845",-116.6777,33.9022,"Ephedra californica"
"10848",-115.3912,35.0458,"Ephedra viridis"
"10853",-117.9658,35.7172,"Ephedra viridis"
"10856",-116.2171,35.997,"Ephedra funerea"
"10859",-117.9427,35.7002,"Ephedra nevadensis"
"10862",-118.15,35.4642,"Ephedra viridis"
"10871",-120.8472,36.6144,"Ephedra californica"
"10875",-111.7,35.88,"Ephedra viridis"
"10876",-115.13333,32.98333,"Ephedra trifurca"
"10879",-115.6231,34.794,"Ephedra californica"
"10881",-115.6387,37.7881999990861,"Ephedra californica"
"10884",-118.0453,35.4369,"Ephedra viridis"
"10897",-117.6175,34.4254,"Ephedra nevadensis"
"10901",-117.9938,35.6477,"Ephedra nevadensis"
"10911",-117.9269,34.5097,"Ephedra nevadensis"
"10925",-118.176674787544,37.3848830652914,"Ephedra viridis"
"10967",-97.448051,27.879463,"Ephedra antisyphilitica"
"10972",-115.666667,34.666667,"Ephedra californica"
"10973",-116.5835,34.0197,"Ephedra californica"
"10977",-117.028611,36.325,"Ephedra californica"
"10980",-116.6401,33.9297,"Ephedra californica"
"10989",-118.2982,37.2086,"Ephedra nevadensis"
"10994",-118.6516,42.1578,"Ephedra viridis"
"10999",-118.6516,42.1578,"Ephedra nevadensis"
"11011",-118.2982,37.2086,"Ephedra viridis"
"11013",-112.5,36.93,"Ephedra viridis"
"11023",-119.0778,34.8444,"Ephedra viridis"
"11035",-118.65,42.15,"Ephedra viridis"
"11036",-118.65,42.15,"Ephedra nevadensis"
"11042",-119.145,34.8109999991153,"Ephedra viridis"
"11074",-120.21540359789,35.779605845186,"Ephedra viridis"
"11076",-116.06426,32.82066,"Ephedra californica"
"11077",-118.7547,35.3343,"Ephedra californica"
"11080",-116.930494,36.769933,"Ephedra nevadensis"
"11081",-114.8645,34.0498,"Ephedra trifurca"
"11094",-118.713664148227,35.3239286344951,"Ephedra californica"
"11105",-117.6187,35.3314,"Ephedra nevadensis"
"11107",-115.5076,34.0546,"Ephedra californica"
"11108",-115.5823,34.088,"Ephedra californica"
"11109",-118.161163060805,35.0103928115258,"Ephedra nevadensis"
"11111",-120.83522664614,36.5471821384866,"Ephedra californica"
"11114",-120.835216645352,36.5471351396947,"Ephedra californica"
"11124",-118.18064454895,34.6299508609032,"Ephedra viridis"
"11128",-115.5823,34.088,"Ephedra funerea"
"11129",-115.0764,34.8215,"Ephedra aspera"
"11138",-115.89222,34.12333,"Ephedra californica"
"11145",-118.289,35.099999999112,"Ephedra viridis"
"11146",-118.4849,35.9348,"Ephedra viridis"
"11149",-118.1956,36.5998,"Ephedra viridis"
"11150",-118.485,35.9349999991031,"Ephedra viridis"
"11151",-118.5256,37.3075,"Ephedra nevadensis"
"11154",-118.1983,36.5992,"Ephedra viridis"
"11156",-118.5339,37.2997,"Ephedra nevadensis"
"11157",-118.1983,36.5992,"Ephedra nevadensis"
"11170",-117.9798,35.6902,"Ephedra viridis"
"11177",-118.6742,42.1479,"Ephedra nevadensis"
"11180",-118.534,37.2997,"Ephedra nevadensis"
"11202",-118.4983,35.9267,"Ephedra viridis"
"11205",-118.1986,36.5991,"Ephedra nevadensis"
"11211",-118.2029,36.5974,"Ephedra viridis"
"11216",-119.8375,35.44306,"Ephedra viridis"
"11224",-117.1848,34.8269,"Ephedra californica"
"11257",-118.1859,37.3565,"Ephedra viridis"
"11262",-118.1858,37.3704,"Ephedra viridis"
"11265",-118.534164874142,35.7724184865826,"Ephedra viridis"
"11275",-118.5231,37.6877,"Ephedra nevadensis"
"11277",-118.5231,37.6877,"Ephedra viridis"
"11296",-114.715136083767,32.7412848118016,"Ephedra trifurca"
"11316",-116.158333,34.123333,"Ephedra californica"
"11325",-117.812,34.502,"Ephedra viridis"
"11340",-120.7573,36.7445,"Ephedra californica"
"11341",-120.835726831554,36.56178178364,"Ephedra californica"
"11367",-119.494677882825,34.9379331336201,"Ephedra californica"
"11375",-116.70373,36.497493,"Ephedra nevadensis"
"11383",-117.8204,34.3944,"Ephedra viridis"
"11394",-116.4116,33.6214,"Ephedra aspera"
"11398",-117.910047886697,35.5434287780222,"Ephedra nevadensis"
"11406",-116.58333,34.05,"Ephedra californica"
"11409",-116.6317,33.9251,"Ephedra californica"
"11411",-116.4273,34.1785,"Ephedra californica"
"11416",-118.1386,34.5981,"Ephedra nevadensis"
"11417",-118.1412,34.5993,"Ephedra nevadensis"
"11423",-119.502678054214,34.9369331020193,"Ephedra californica"
"11428",-118.60833,37.625,"Ephedra nevadensis"
"11430",-118.3054,36.9172,"Ephedra viridis"
"11431",-118.3354,37.0089,"Ephedra nevadensis"
"11432",-120.808333,36.583333,"Ephedra californica"
"11434",-118.188,36.6001,"Ephedra nevadensis"
"11451",-118.6742,42.1334,"Ephedra nevadensis"
"11474",-116.237,32.8699,"Ephedra nevadensis"
"11476",-116.5974,33.8837,"Ephedra californica"
"11481",-119.483676709119,34.851935522838,"Ephedra californica"
"11491",-118.3255,35.0834,"Ephedra nevadensis"
"11507",-117.4522,34.3454,"Ephedra nevadensis"
"11508",-118.2979,35.0967,"Ephedra californica"
"11511",-114.7467,33.389,"Ephedra californica"
"11532",-116.44012,33.0466,"Ephedra aspera"
"11540",-116.6514,33.9079,"Ephedra californica"
"11550",-118.3183,35.1075,"Ephedra nevadensis"
"11552",-116.4116,33.6214,"Ephedra nevadensis"
"11554",-116.3997,33.6514,"Ephedra viridis"
"11558",-119.2844,38.4559,"Ephedra viridis"
"11586",-116.6528,36.3291,"Ephedra funerea"
"11587",-117.366667,36.95,"Ephedra trifurca"
"11591",-117.083333,36.266667,"Ephedra viridis"
"11595",-117.3311,36.9442,"Ephedra californica"
"11599",-120.012,35.5251,"Ephedra viridis"
"11602",-118.207666440252,36.5969008151858,"Ephedra viridis"
"11609",-118.2404,36.9394,"Ephedra nevadensis"
"11626",-116.4081,33.0349,"Ephedra fasciculata"
"11629",-116.43408,33.07283,"Ephedra aspera"
"11631",-116.5911,34.0312,"Ephedra californica"
"11634",-116.45406,33.10329,"Ephedra fasciculata"
"11638",-120.1078,39.7917,"Ephedra viridis"
"11639",-118.9974,34.8183,"Ephedra viridis"
"11654",-118.0337,37.2669,"Ephedra nevadensis"
"11676",-119.2012,37.9468,"Ephedra viridis"
"11681",-116.0449,34.1295,"Ephedra nevadensis"
"11683",-116.1512,34.1352,"Ephedra californica"
"11693",-116.29951,33.13579,"Ephedra californica"
"11694",-119.924665550234,34.7435452345408,"Ephedra viridis"
"11695",-118.9449,34.8219,"Ephedra viridis"
"11708",-118.325,36.9331,"Ephedra nevadensis"
"11711",-118.325,36.9331,"Ephedra viridis"
"11726",-116.4046,33.6463,"Ephedra aspera"
"11730",-117.8523,34.4458,"Ephedra nevadensis"
"11733",-116.4036,33.6326,"Ephedra viridis"
"11734",-116.19,32.6176,"Ephedra californica"
"11735",-116.1652,34.6251,"Ephedra funerea"
"11738",-114.8882,32.7384,"Ephedra trifurca"
"11765",-119.288,34.6959999991166,"Ephedra viridis"
"11768",-119.277,34.7035999991165,"Ephedra viridis"
"11780",-116.8871,34.8802,"Ephedra californica"
"11784",-116.221,34.8594,"Ephedra californica"
"11785",-114.2903,34.2825,"Ephedra nevadensis"
"11795",-116.8852,34.8621,"Ephedra californica"
"11800",-116.8585,34.3661,"Ephedra viridis"
"11815",-116.8709,34.8598,"Ephedra trifurca"
"11833",-118.099075,37.499374,"Ephedra viridis"
"11835",-118.099079,37.499376,"Ephedra viridis"
"11848",-115.98013,32.74062,"Ephedra californica"
"11907",-119.1719,37.9303,"Ephedra viridis"
"11910",-118.073,36.225,"Ephedra viridis"
"11914",-118.095,36.2187,"Ephedra viridis"
"11916",-118.0495,36.2224,"Ephedra nevadensis"
"11917",-119.1631,37.9311,"Ephedra viridis"
"11932",-119.1703,37.9305,"Ephedra viridis"
"11945",-115.5955,35.5479,"Ephedra viridis"
"11947",-117.08598,36.18978,"Ephedra viridis"
"11954",-116.4372,33.9268,"Ephedra californica"
"11960",-115.0889,32.7126,"Ephedra trifurca"
"11967",-115.089,32.713,"Ephedra trifurca"
"11968",-116.3988,33.6566,"Ephedra nevadensis"
"11975",-115.322,33.1043,"Ephedra trifurca"
"11976",-116.303,33.1306,"Ephedra nevadensis"
"11977",-116.9647,36.774,"Ephedra nevadensis"
"11978",-117.9097,34.5064,"Ephedra viridis"
"11979",-115.5325,35.4727,"Ephedra nevadensis"
"11983",-115.4076,33.7098,"Ephedra aspera"
"11986",-116.9305,36.7699,"Ephedra nevadensis"
"11988",-115.415,33.6947,"Ephedra viridis"
"11991",-115.35782,33.1042,"Ephedra trifurca"
"11994",-117.632535809844,35.0103445498036,"Ephedra aspera"
"12000",-116.406593560355,33.6229910800087,"Ephedra viridis"
"12007",-117.1927,36.4273,"Ephedra nevadensis"
"12008",-117.1226,36.2497,"Ephedra viridis"
"12009",-108.498679,38.311609,"Ephedra viridis"
"12010",-118.1144,34.4291,"Ephedra nevadensis"
"12013",-108.802779,38.379373,"Ephedra viridis"
"12014",-115.4972,35.4216,"Ephedra viridis"
"12017",-119.2051,38.2459,"Ephedra viridis"
"12019",-115.5178,35.4242,"Ephedra nevadensis"
"12026",-118.1174,36.4715,"Ephedra viridis"
"12032",-115.8888,35.7745,"Ephedra nevadensis"
"12033",-115.8889,35.7741,"Ephedra nevadensis"
"12056",-116.757,33.9001,"Ephedra californica"
"12064",-102.9936,29.1811,"Ephedra trifurca"
"12070",-115.2294,32.8118,"Ephedra trifurca"
"12071",-118.1814,35.0803,"Ephedra nevadensis"
"12073",-118.181049255342,35.0802388279426,"Ephedra nevadensis"
"12078",-110.19,34.9,"Ephedra viridis"
"12097",-110.2,34.9,"Ephedra viridis"
"12099",-110.02,34.23,"Ephedra torreyana"
"12100",-116.258,34.038,"Ephedra nevadensis"
"12107",-119.2851,34.5084,"Ephedra viridis"
"12112",-117.1418,36.2482,"Ephedra nevadensis"
"12119",-117.1237,36.2493,"Ephedra viridis"
"12126",-120.025,35.53611,"Ephedra viridis"
"12130",-120.025,35.5361,"Ephedra viridis"
"12135",-120.0163,35.5295,"Ephedra viridis"
"12136",-120.0221,35.5336,"Ephedra viridis"
"12144",-117.08246,36.22728,"Ephedra viridis"
"12176",-117.4969,36.8514,"Ephedra nevadensis"
"12178",-117.074475,36.846693,"Ephedra funerea"
"12196",-117.50296,34.3643699991205,"Ephedra nevadensis"
"12198",-117.4131,34.5822,"Ephedra nevadensis"
"12200",-119.3193,34.5447,"Ephedra viridis"
"12202",-107.833971,38.783041,"Ephedra viridis"
"12206",-119.1516,37.9313,"Ephedra viridis"
"12207",-108.672159,37.210188,"Ephedra viridis"
"12217",-118.4772,37.8181,"Ephedra nevadensis"
"12249",-116.550598909749,33.8329841433231,"Ephedra californica"
"12250",-116.2579,34.0376,"Ephedra californica"
"12253",-116.5751,34.0096,"Ephedra californica"
"12254",-117.063446,36.852291,"Ephedra nevadensis"
"12255",-117.0882,36.8403,"Ephedra nevadensis"
"12258",-117.9705,35.4527,"Ephedra viridis"
"12259",-117.4509,34.4267,"Ephedra viridis"
"12264",-119.358670890058,34.5719440357332,"Ephedra viridis"
"12274",-119.3547,34.5739,"Ephedra viridis"
"12278",-120.508611,40.6830559990672,"Ephedra viridis"
"12288",-119.4725,34.9481,"Ephedra californica"
"12327",-116.875607378668,33.9289792484037,"Ephedra californica"
"12328",-116.5756,34.0128,"Ephedra californica"
"12348",-118.513245867025,35.9068632796914,"Ephedra viridis"
"12368",-116.5753,34.0106,"Ephedra californica"
"12375",-116.1057,32.6771,"Ephedra aspera"
"12379",-116.13557,32.65589,"Ephedra aspera"
"12382",-118.8322,37.6661,"Ephedra viridis"
"12418",-118.4939,35.9258,"Ephedra viridis"
"12421",-118.4983,35.9267,"Ephedra nevadensis"
"12426",-120.0818,40.1437,"Ephedra viridis"
"12430",-113.797581,39.789214,"Ephedra nevadensis"
"12436",-116.750604489497,33.9299800634491,"Ephedra californica"
"12437",-118.147644470948,34.6959493079595,"Ephedra nevadensis"
"12443",-116.646,33.9532,"Ephedra californica"
"12446",-116.426593977212,33.6179910903709,"Ephedra nevadensis"
"12453",-116.6422,33.9368,"Ephedra californica"
"12454",-114.85,34.0839999991239,"Ephedra trifurca"
"12462",-114.5411,33.9309,"Ephedra trifurca"
"12467",-118.5963,42.647,"Ephedra viridis"
"12478",-120.99633117929,36.619447151528,"Ephedra californica"
"12491",-117.97,34.52,"Ephedra nevadensis"
"12510",-115.084506456442,32.9374296407351,"Ephedra trifurca"
"12512",-115.2978,33.4055,"Ephedra californica"
"12515",-115.265220730088,33.3851953830792,"Ephedra californica"
"12525",-115.329725804692,33.3376113443659,"Ephedra nevadensis"
"12526",-115.301,33.4014,"Ephedra californica"
"12531",-114.9039,32.7305,"Ephedra trifurca"
"12539",-115.6903,34.7522,"Ephedra nevadensis"
"12540",-116.1517,34.1072,"Ephedra viridis"
"12541",-117.0897,34.9134,"Ephedra nevadensis"
"12542",-115.6767,34.753,"Ephedra californica"
"12543",-115.794444,34.750556,"Ephedra viridis"
"12549",-117.0295,35.2072,"Ephedra nevadensis"
"12550",-115.0245,34.0515,"Ephedra trifurca"
"12552",-116.0376,33.9878,"Ephedra viridis"
"12556",-115.1648,32.7095,"Ephedra trifurca"
"12557",-115.794444,34.750556,"Ephedra nevadensis"
"12559",-115.7378,34.725,"Ephedra californica"
"12575",-117.9208,34.5053,"Ephedra nevadensis"
"12576",-115.71,34.76,"Ephedra nevadensis"
"12580",-116.8364,34.907,"Ephedra nevadensis"
"12587",-115.69028,34.75222,"Ephedra nevadensis"
"12593",-115.597778,35.055,"Ephedra funerea"
"12596",-115.6596,33.7615,"Ephedra californica"
"12602",-114.5,36.53,"Ephedra fasciculata"
"12603",-115.8611,35.908,"Ephedra funerea"
"12609",-115.543889,35.066944,"Ephedra nevadensis"
"12610",-115.4839,35.0653,"Ephedra aspera"
"12615",-117.2136,35.4137,"Ephedra nevadensis"
"12618",-115.7914,35.4028,"Ephedra nevadensis"
"12619",-115.86113,35.907963,"Ephedra funerea"
"12630",-115.52291,35.081882,"Ephedra nevadensis"
"12634",-115.4883,35.0666,"Ephedra viridis"
"12636",-115.56497,35.01383,"Ephedra funerea"
"12639",-115.9544,35.7906,"Ephedra viridis"
"12640",-115.7705,35.6589,"Ephedra viridis"
"12647",-115.52291,35.08188,"Ephedra nevadensis"
"12648",-117.0228,34.897,"Ephedra nevadensis"
"12654",-118.708737,34.71767,"Ephedra californica"
"12661",-116.4074,34.1342,"Ephedra nevadensis"
"12664",-117.148,36.1117,"Ephedra viridis"
"12681",-118.2571,36.5726,"Ephedra viridis"
"12702",-116.47728,33.01761,"Ephedra trifurca"
"12703",-116.4773,33.0176,"Ephedra trifurca"
"12704",-116.4773,33.0176,"Ephedra californica"
"12712",-116.6442,33.9531,"Ephedra californica"
"12713",-115.8024,33.7352,"Ephedra nevadensis"
"12714",-117.3442,37.02,"Ephedra funerea"
"12715",-116.6453,33.9572,"Ephedra californica"
"12716",-115.8095,33.7357,"Ephedra nevadensis"
"12718",-116.644165,33.953056,"Ephedra californica"
"12719",-116.4269,33.2759,"Ephedra aspera"
"12720",-115.8095,33.7357,"Ephedra aspera"
"12723",-116.6425,33.9528,"Ephedra californica"
"12726",-117.114426,36.828247,"Ephedra trifurca"
"12734",-117.114426,36.828247,"Ephedra californica"
"12736",-116.726389,36.221149,"Ephedra funerea"
"12744",-117.1144,36.8282,"Ephedra californica"
"12745",-118.170025868573,35.7223883840585,"Ephedra viridis"
"12746",-118.0056,36.2819,"Ephedra nevadensis"
"12748",-117.1662,36.8218,"Ephedra viridis"
"12752",-116.05,33.7333,"Ephedra californica"
"12761",-116.299,33.2392,"Ephedra californica"
"12777",-120.8408,36.5578,"Ephedra californica"
"12778",-118.13275,36.593914,"Ephedra nevadensis"
"12780",-117.0078,36.0908,"Ephedra funerea"
"12782",-116.1694,34.0457,"Ephedra nevadensis"
"12783",-118.1328,36.5939,"Ephedra nevadensis"
"12790",-118.1165,34.5793,"Ephedra californica"
"12791",-117.020874,36.091904,"Ephedra viridis"
"12794",-117.0078,36.0908,"Ephedra viridis"
"12795",-118.2348,34.876,"Ephedra viridis"
"12803",-116.6238,36.152,"Ephedra nevadensis"
"12808",-117.2575,35.8494,"Ephedra nevadensis"
"12809",-117.0078,36.0908,"Ephedra nevadensis"
"12824",-116.1337,32.63765,"Ephedra californica"
"12826",-116.1693,34.0458,"Ephedra nevadensis"
"12830",-116.6239,36.1525,"Ephedra nevadensis"
"12851",-115.565,35.5694,"Ephedra nevadensis"
"12854",-120.95,36.98,"Ephedra californica"
"12856",-120.896881260693,36.8145752918979,"Ephedra californica"
"12859",-118.0146,35.6577,"Ephedra nevadensis"
"12872",-116.9522,34.8744,"Ephedra californica"
"12888",-120.2838,40.4334,"Ephedra viridis"
"12912",-116.4526,33.10388,"Ephedra aspera"
"12913",-116.28018,33.14171,"Ephedra californica"
"12915",-116.43919,33.11683,"Ephedra aspera"
"12931",-120.6271,36.6376,"Ephedra californica"
"12932",-116.44256,33.01566,"Ephedra fasciculata"
"12936",-116.3534,36.1889,"Ephedra funerea"
"12937",-116.3003,36.1111,"Ephedra funerea"
"12939",-120.7161,36.5784,"Ephedra californica"
"12941",-116.6718,36.323,"Ephedra funerea"
"12943",-116.4526,33.10388,"Ephedra fasciculata"
"12946",-117.411,35.8714,"Ephedra viridis"
"12954",-116.44256,33.01566,"Ephedra aspera"
"12957",-116.43186,33.27973,"Ephedra fasciculata"
"12959",-117.424,36.0438,"Ephedra nevadensis"
"12961",-116.43525,33.28211,"Ephedra funerea"
"12968",-116.2939,36.0248,"Ephedra funerea"
"12972",-117.4176,36.0435,"Ephedra viridis"
"12973",-116.1082,32.67358,"Ephedra fasciculata"
"12983",-116.1374,32.62441,"Ephedra aspera"
"12987",-116.2202,33.7118,"Ephedra aspera"
"12988",-117.114426,36.828247,"Ephedra viridis"
"12991",-116.671389,36.322778,"Ephedra funerea"
"12992",-116.681328,36.249119,"Ephedra funerea"
"12993",-116.7264,36.2206,"Ephedra funerea"
"12999",-116.6813,36.2491,"Ephedra funerea"
"13000",-116.68133,36.24912,"Ephedra trifurca"
"13003",-116.35446,32.97616,"Ephedra californica"
"13012",-115.67,36.56,"Ephedra torreyana"
"13021",-117.0228,34.897,"Ephedra californica"
"13035",-116.35446,32.97616,"Ephedra fasciculata"
"13037",-115.64,36.25,"Ephedra viridis"
